Time,CPU Percent,MEM Usage,IO Reads,_NProc
13.92,754.6,12817334272,26091366,1
14.13,336.1,12828430336,26091366,1
14.34,1075.2,13022363648,26091366,1
14.56,3988.9,13820915712,26091366,1
14.78,5098.9,14608715776,26091366,1
15.0,4944.6,14816034816,26091366,1
15.22,4824.7,15010611200,26091366,1
15.44,5842.7,15290368000,26091366,1
15.66,2289.9,15315419136,26091366,1
15.87,113.1,15338078208,26091366,1
16.08,100.3,15352680448,26091366,1
16.29,100.4,15365709824,26091366,1
16.5,423.9,15380316160,26091366,1
16.71,4987.2,15714828288,26091366,1
16.93,4835.5,15821213696,26091366,1
17.15,1205.3,15857373184,26091366,1
17.36,119.2,15959994368,26091366,1
17.57,167.7,16059027456,26091366,1
17.78,291.3,16060633088,26091366,1
17.99,400.0,16064040960,26091366,1
18.2,1332.1,16126029824,26091366,1
18.42,4386.8,16780722176,26091366,1
18.64,5526.7,17066381312,26091366,1
18.86,4318.8,17190690816,26091366,1
19.08,4417.8,17284964352,26091366,1
19.3,5501.4,17372733440,26091366,1
19.52,1436.8,17388019712,26091366,1
19.73,100.1,17388109824,26091366,1
19.94,95.9,17388363776,26091366,1
20.15,100.5,17388363776,26091366,1
20.56,100.1,17393610752,26091366,1
20.97,197.6,17431953408,26091366,1
21.38,4594.5,18633445376,26091366,1
21.8,1093.5,18700558336,26091366,1
22.21,261.5,18700558336,26091366,1
22.62,5183.3,19404517376,26091366,1
23.04,4781.5,19575857152,26091366,1
23.46,1422.2,19606753280,26091366,1
23.88,99.8,19618234368,26091366,1
24.29,3319.8,19890008064,26091366,1
24.7,1394.0,19894562816,26091366,1
25.12,5419.7,20418793472,26091366,1
25.54,4160.3,20458016768,26091366,1
25.96,1126.6,20494237696,26091366,1
26.38,4137.1,20508692480,26091366,1
26.8,4805.9,20521275392,26091366,1
27.21,112.2,20521275392,26091366,1
27.62,705.1,20521275392,26091366,1
28.04,4415.8,20537241600,26091366,1
28.46,1713.4,20558225408,26091366,1
28.87,3942.1,20560920576,26091366,1
29.29,2417.8,20628045824,26091366,1
29.7,4073.2,20659945472,26091366,1
30.11,4239.4,20704993280,26091366,1
30.53,6493.7,21057118208,26091366,1
30.95,6393.5,21551788032,26091366,1
31.36,6497.8,21372907520,26091366,1
31.77,6493.7,21412974592,26091366,1
32.19,6493.5,21467144192,26091366,1
32.6,6485.7,21529772032,26091366,1
33.02,6506.7,21574148096,26091366,1
33.43,6500.3,21605511168,26091366,1
33.85,6494.1,21734371328,26091366,1
34.27,6495.2,21925044224,26091366,1
34.68,6499.5,21943889920,26091366,1
35.1,6495.0,22230417408,26091366,1
35.51,6493.1,22252396544,26091366,1
35.93,6295.8,22269444096,26091366,1
36.34,5748.0,22286655488,26091366,1
36.75,5077.1,22371713024,26091366,1
37.17,4497.2,22523838464,26091366,1
37.58,3643.5,22541402112,26091366,1
37.99,2973.1,22759657472,26091366,1
38.4,1714.6,22776143872,26091366,1
38.81,322.3,23207698432,26091366,1
39.22,197.1,23823097856,26091366,1
39.63,199.8,23836553216,26091366,1
40.04,199.9,23849512960,26091366,1
40.86,198.7,23676301312,26091366,1
41.67,198.7,24100941824,26091366,1
42.48,197.5,23991783424,26091366,1
43.29,198.7,24016715776,26091366,1
44.1,162.9,23095078912,26091366,1
44.91,100.0,23120953344,26091366,1
45.72,100.0,23145615360,26091366,1
46.53,100.0,23170093056,26091366,1
47.34,100.0,23194095616,26091366,1
48.15,100.0,23217958912,26091366,1
48.96,99.9,23238905856,26091366,1
49.77,100.0,23251697664,26091366,1
50.58,100.1,23270928384,26091366,1
51.39,101.2,23292346368,26091366,1
52.2,100.0,23318638592,26091366,1
53.01,98.7,23347269632,26091366,1
53.82,100.1,23376248832,26091366,1
54.63,220.8,23396409344,26091366,1
55.44,100.0,23396409344,26091366,1
56.25,1794.9,23270555648,26091366,1
57.07,1195.0,21520437248,26091366,1
57.88,101.2,21520437248,26091366,1
58.69,99.9,20570120192,26091366,1
