Time,CPU Percent,MEM Usage,IO Reads,_NProc
23.0,100.0,772259840,374605918,1
23.41,100.1,785371136,380699278,1
23.82,102.4,798212096,386858158,1
24.23,100.0,804564992,390134158,1
24.64,97.6,812404736,393999838,1
25.05,100.0,820785152,397996558,1
25.46,100.1,829165568,402058798,1
25.87,102.5,838492160,406383118,1
26.28,97.6,847818752,410903998,1
26.69,102.5,857550848,415752478,1
27.09,99.9,867553280,420666478,1
27.51,97.6,877690880,425580478,1
27.92,100.0,888098816,430625518,1
28.33,100.1,898371584,435867118,1
28.73,100.1,909320192,440977678,1
29.14,102.5,920133632,446284798,1
29.55,99.9,931758080,451591918,1
29.96,97.5,942977024,457095598,1
30.38,102.4,954466304,462533758,1
30.79,97.6,966090752,468233998,1
31.19,100.1,977850368,473999758,1
31.6,100.1,989745152,479765518,1
32.01,100.1,1001639936,485662318,1
32.42,100.0,1013669888,491493598,1
32.83,99.8,1025970176,497259358,1
33.24,100.0,1037594624,503025118,1
33.65,100.1,1049759744,508987438,1
34.06,102.5,1061924864,514818718,1
34.47,97.7,1073954816,520649998,1
34.88,100.0,1085984768,526481278,1
35.29,99.9,1097879552,532443598,1
35.7,102.3,1110044672,538340398,1
36.11,97.6,1122344960,544171678,1
36.52,100.0,1134239744,550068478,1
36.93,100.1,1147080704,555965278,1
37.34,100.0,1159110656,561927598,1
37.75,100.0,1171275776,567955438,1
38.16,100.1,1183440896,573917758,1
38.57,99.9,1195335680,579814558,1
38.98,100.0,1207771136,585711358,1
39.39,100.1,1220476928,591608158,1
39.8,100.1,1232777216,597635998,1
40.21,100.0,1245618176,603598318,1
41.02,99.9,1269678080,615260878,1
41.83,99.8,1293467648,626923438,1
42.65,99.9,1317122048,638585998,1
43.46,101.2,1341317120,650379598,1
44.27,99.8,1365512192,662107678,1
45.08,100.0,1389031424,673704718,1
45.89,99.9,1413632000,685170718,1
46.7,98.7,1437151232,696571198,1
47.51,101.1,1460129792,708037198,1
48.32,99.9,1484054528,719372158,1
49.13,99.9,1506897920,730969198,1
49.94,99.9,1530957824,742304158,1
50.75,99.9,1553936384,753770158,1
51.57,99.9,1578266624,765105118,1
52.38,99.9,1602326528,776440078,1
53.19,99.8,1625034752,787971598,1
54.0,99.9,1648013312,799044478,1
54.81,101.2,1671802880,810379438,1
55.62,99.8,1694511104,821714398,1
56.43,98.7,1718300672,833311438,1
57.24,99.9,1741819904,844384318,1
58.05,101.2,1765339136,855784798,1
58.86,98.7,1788723200,866988718,1
59.67,101.2,1812783104,878061598,1
60.48,99.8,1835356160,889396558,1
61.29,100.0,1859010560,900665998,1
62.11,99.9,1882394624,911542318,1
62.92,99.9,1905102848,922615198,1
63.73,99.9,1928486912,933557038,1
64.54,101.2,1951600640,944695438,1
65.35,98.7,1974308864,955833838,1
66.16,99.8,1996746752,967037758,1
66.97,99.9,2019184640,978176158,1
67.78,99.9,2041487360,989183518,1
68.59,101.1,2064060416,1000321918,1
69.4,99.9,2086633472,1011394798,1
70.21,98.7,2109341696,1022402158,1
71.02,101.2,2132185088,1033278478,1
71.83,101.0,2154758144,1044547918,1
72.65,98.7,2176925696,1055424238,1
73.46,100.0,2198958080,1066366078,1
74.27,99.8,2221801472,1077373438,1
75.08,101.1,2243428352,1088118718,1
75.89,100.0,2265866240,1098798478,1
76.7,99.8,2287628288,1109609278,1
77.51,99.8,2310471680,1120551118,1
78.32,99.9,2332639232,1131492958,1
79.13,98.6,2354401280,1142172718,1
79.94,101.2,2377109504,1152917998,1
80.76,99.9,2400899072,1163859838,1
81.77,100.8,2427662336,1177553518,1
82.78,99.0,2454831104,1190788558,1
83.79,100.9,2481864704,1204089118,1
84.8,98.9,2509844480,1217389678,1
85.81,99.9,2537418752,1230886798,1
86.82,100.9,2564857856,1244383918,1
87.83,99.9,2591891456,1257946558,1
88.84,98.9,2618925056,1271247118,1
89.86,100.9,2647175168,1284613198,1
90.87,99.8,2675965952,1297782718,1
91.88,100.0,2703540224,1311017758,1
92.89,99.9,2730979328,1324187278,1
93.9,99.9,2758688768,1337225758,1
94.91,100.9,2786398208,1350329758,1
95.92,99.8,2812891136,1363499278,1
96.93,99.9,2840195072,1376472238,1
97.95,99.9,2866688000,1389707278,1
98.96,98.8,2893856768,1402942318,1
99.97,100.9,2920890368,1416046318,1
100.98,220.5,2963222528,1423857648,1
101.99,395.7,2963222528,1423857648,1
103.0,393.5,2963222528,1423857648,1
104.01,392.8,2963251200,1423857648,1
105.02,400.6,2965434368,1423857648,1
106.03,387.4,2967515136,1423857648,1
107.05,390.9,2972512256,1423857648,1
108.07,400.0,2972512256,1423857648,1
109.08,400.5,2972512256,1423857648,1
110.09,381.7,2972512256,1423857648,1
111.1,391.8,2972647424,1423857648,1
112.11,390.4,2972647424,1423857648,1
113.12,400.7,2972647424,1423857648,1
114.14,399.6,2972647424,1423857648,1
115.15,381.5,2972647424,1423857649,1
116.16,392.7,2972647424,1423857649,1
117.17,275.0,2972647424,1423857649,1
118.18,99.8,2972647424,1423857649,1
