Time,CPU Percent,MEM Usage,IO Reads,_NProc
11.8,201.0,2984321024,19109972,4
12.02,200.8,2984321024,19109972,4
12.24,200.0,2984321024,19109972,4
12.46,195.8,2984321024,19109972,4
12.68,201.0,2984321024,19109972,4
12.9,200.9,2984321024,19109972,4
13.12,196.9,2984321024,19109972,4
13.34,201.1,2984321024,19109972,4
13.56,100.5,2984321024,19109972,4
13.78,738.8000000000001,3023720448,19168413,4
14.0,380.20000000000005,2928824320,19537919,2
14.22,295.4,3025952768,19557619,4
14.44,200.7,3025952768,19557619,4
14.66,199.5,3025952768,19557619,4
14.88,201.0,3025952768,19557619,4
15.1,200.3,3025952768,19557619,4
15.32,195.8,3025952768,19557619,4
15.53,201.2,3025952768,19557619,4
15.75,201.2,3025952768,19557619,4
15.97,200.9,3025952768,19557619,4
16.19,196.4,3025952768,19557619,4
16.41,200.8,3025952768,19557619,4
16.63,201.1,3025952768,19557619,4
16.85,200.7,3025952768,19557619,4
17.07,200.4,3025952768,19557619,4
17.29,196.5,3025952768,19557619,4
17.51,201.3,3025952768,19557619,4
17.72,200.6,3025952768,19557619,4
17.94,196.5,3025952768,19557619,4
18.16,200.5,3025952768,19557619,4
18.38,200.8,3025952768,19557619,4
18.6,201.0,3025952768,19557619,4
18.82,201.1,3025952768,19557619,4
19.04,200.9,3025952768,19557619,4
19.26,201.4,3025952768,19557619,4
19.48,201.0,3025952768,19557619,4
19.7,196.3,3025952768,19557619,4
19.91,200.8,3025952768,19557619,4
20.13,201.0,3025952768,19557619,4
20.55,200.2,3025952768,19557619,4
20.97,199.9,3025952768,19557619,4
21.39,200.0,3025952768,19557619,4
21.81,200.5,3025952768,19557619,4
22.23,197.8,3025952768,19557619,4
22.65,200.2,3025952768,19557619,4
23.07,200.2,3025952768,19557619,4
23.49,200.3,3025952768,19557619,4
23.91,199.7,3025952768,19557619,4
24.33,199.9,3025952768,19557619,4
24.75,202.7,3025952768,19557619,4
25.17,200.3,3025952768,19557619,4
25.59,200.5,3025952768,19557619,4
26.01,200.4,3025952768,19557619,4
26.43,200.0,3025952768,19557619,4
26.85,199.6,3025952768,19557619,4
27.27,200.1,3025952768,19557619,4
27.69,200.3,3025952768,19557619,4
28.11,197.7,3025952768,19557619,4
28.53,200.0,3025952768,19557619,4
28.95,200.3,3025952768,19557619,4
29.37,200.2,3025952768,19557619,4
29.79,199.9,3025952768,19557619,4
30.21,200.1,3025952768,19557619,4
30.63,200.3,3025952768,19557619,4
31.05,200.1,3025952768,19557619,4
31.47,200.4,3025952768,19557619,4
31.88,200.1,3025952768,19557619,4
32.3,200.0,3025952768,19557619,4
32.72,199.9,3025952768,19557619,4
33.14,200.3,3025952768,19557619,4
33.56,197.8,3025952768,19557619,4
33.98,202.3,3025952768,19557619,4
34.4,197.8,3025952768,19557619,4
34.82,200.4,3025952768,19557619,4
35.24,199.9,3025952768,19557619,4
35.66,199.9,3025952768,19557619,4
36.08,200.2,3025952768,19557619,4
36.5,200.1,3025952768,19557619,4
36.92,199.7,3025952768,19557619,4
37.34,200.2,3025952768,19557619,4
37.76,200.2,3025952768,19557619,4
38.18,200.4,3025952768,19557619,4
38.6,102.4,3025952768,19557619,4
39.02,100.1,3025952768,19557619,4
39.44,100.0,3025952768,19557619,4
39.86,99.8,3025952768,19557619,4
40.28,100.2,3025952768,19557619,4
41.1,99.9,3025952768,19557619,4
41.92,99.9,3025952768,19557619,4
42.74,99.8,3025952768,19557619,4
43.56,100.0,3025952768,19557619,4
44.38,99.9,3025952768,19557619,4
45.2,99.9,3025952768,19557619,4
46.03,101.0,3025952768,19557619,4
46.85,99.9,3025952768,19557619,4
47.67,421.8,3119980544,20005267,4
48.49,499.0,3119980544,20005267,4
49.31,499.9,3119980544,20005267,4
50.13,500.1,3119980544,20005267,4
50.95,499.6,3119980544,20005267,4
51.77,501.8,3119980544,20005267,4
52.59,499.9,3119980544,20005267,4
53.41,499.9,3119980544,20005267,4
54.23,499.2,3119980544,20005267,4
55.05,499.8,3119980544,20005267,4
55.87,499.3,3119980544,20005267,4
56.69,501.9,3119980544,20005267,4
57.52,481.1,3119980544,20005267,4
58.34,399.6,3119980544,20005267,4
59.16,399.6,3119980544,20005267,4
59.98,399.8,3119980544,20005267,4
60.8,399.7,3119980544,20005267,4
61.62,401.8,3119980544,20005267,4
62.44,399.9,3119980544,20005267,4
63.26,399.8,3119980544,20005267,4
64.08,399.5,3119980544,20005267,4
64.9,399.8,3119980544,20005267,4
65.72,399.9,3119980544,20005267,4
66.54,401.0,3119980544,20005267,4
67.36,399.0,3119980544,20005267,4
68.19,399.9,3119980544,20005267,4
69.01,399.9,3119980544,20005267,4
69.83,399.5,3119980544,20005267,4
70.65,402.0,3119980544,20005267,4
71.47,399.9,3119980544,20005267,4
72.29,400.0,3119980544,20005267,4
73.11,399.3,3119980544,20005267,4
73.93,399.9,3119980544,20005267,4
74.75,400.1,3119980544,20005267,4
75.57,399.4,3119980544,20005267,4
76.39,400.7,3119980544,20005267,4
77.21,399.5,3119980544,20005267,4
78.03,399.6,3119980544,20005267,4
78.85,399.5,3119980544,20005267,4
79.68,402.2,3119980544,20005267,4
80.5,399.4,3119980544,20005267,4
81.52,399.6,3119980544,20005267,4
82.54,399.7,3119980544,20005267,4
83.56,401.3,3119980544,20005267,4
84.58,399.7,3119980544,20005267,4
85.6,399.3,3119980544,20005267,4
86.62,399.7,3119980544,20005267,4
87.64,401.6,3119980544,20005267,4
88.66,399.3,3119980544,20005267,4
89.69,399.6,3119980544,20005267,4
90.71,400.8,3119980544,20005267,4
91.73,399.0,3119980544,20005267,4
92.75,400.9,3119980544,20005267,4
93.77,399.8,3119980544,20005267,4
94.79,400.0,3119980544,20005267,4
95.82,399.7,3119980544,20005267,4
96.84,399.7,3119980544,20005267,4
97.86,399.3,3119980544,20005267,4
98.88,401.5,3119980544,20005267,4
99.9,399.5,3119980544,20005267,4
100.92,399.5,3119980544,20005267,4
101.94,401.2,3119980544,20005267,4
102.96,399.8,3119980544,20005267,4
103.99,399.6,3119980544,20005267,4
105.01,400.3,3119980544,20005267,4
106.03,399.8,3119980544,20005267,4
107.05,399.3,3119980544,20005267,4
108.07,401.6,3119980544,20005267,4
109.09,399.7,3119980544,20005267,4
110.11,399.4,3119980544,20005267,4
111.13,399.7,3119980544,20005267,4
112.15,399.7,3119980544,20005267,4
113.18,400.2,3119980544,20005267,4
114.2,399.6,3119980544,20005267,4
115.22,399.9,3119980544,20005267,4
116.24,401.1,3119980544,20005267,4
117.26,399.6,3119980544,20005267,4
118.28,399.7,3119980544,20005267,4
119.3,401.1,3119980544,20005267,4
120.33,399.5,3119980544,20005267,4
121.35,399.7,3119980544,20005267,4
122.37,400.3,3119980544,20005267,4
123.39,399.3,3119980544,20005267,4
124.41,401.4,3119980544,20005267,4
125.43,399.6,3119980544,20005267,4
126.45,399.2,3119980544,20005267,4
127.48,400.7,3119980544,20005267,4
128.5,399.5,3119980544,20005267,4
129.52,399.3,3119980544,20005267,4
130.54,401.8,3119980544,20005267,4
131.56,399.6,3119980544,20005267,4
132.58,398.3,3119980544,20005267,4
133.6,399.8,3119980544,20005267,4
134.62,401.3,3119980544,20005267,4
135.64,399.5,3119980544,20005267,4
136.67,399.6,3119980544,20005267,4
137.69,401.2,3119980544,20005267,4
138.71,399.6,3119980544,20005267,4
139.73,399.7,3119980544,20005267,4
140.75,400.0,3119980544,20005267,4
141.77,399.5,3119980544,20005267,4
142.79,399.7,3119980544,20005267,4
143.82,401.2,3119980544,20005267,4
144.84,399.2,3119980544,20005267,4
145.86,400.5,3119980544,20005267,4
146.88,399.5,3119980544,20005267,4
147.9,401.1,3119980544,20005267,4
148.92,399.7,3119980544,20005267,4
149.94,399.6,3119980544,20005267,4
150.97,399.3,3119980544,20005267,4
151.99,401.7,3119980544,20005267,4
153.01,399.6,3119980544,20005267,4
154.03,399.1,3119980544,20005267,4
155.05,400.8,3119980544,20005267,4
156.07,399.2,3119980544,20005267,4
157.11,401.1,3119980544,20005267,4
158.13,399.6,3119980544,20005267,4
159.15,399.9,3119980544,20005267,4
160.17,399.3,3119980544,20005267,4
161.2,400.6,3119980544,20005267,4
162.22,399.1,3119980544,20005267,4
163.24,399.7,3119980544,20005267,4
164.26,401.4,3119980544,20005267,4
165.28,399.2,3119980544,20005267,4
166.31,400.5,3119980544,20005267,4
167.33,399.5,3119980544,20005267,4
168.35,399.6,3119980544,20005267,4
169.37,401.5,3119980544,20005267,4
170.39,399.4,3119980544,20005267,4
171.41,399.7,3119980544,20005267,4
172.43,401.3,3119980544,20005267,4
173.46,399.3,3119980544,20005267,4
174.48,399.7,3119980544,20005267,4
175.5,399.5,3119980544,20005267,4
176.52,400.3,3119980544,20005267,4
177.54,399.6,3119980544,20005267,4
178.56,399.5,3119980544,20005267,4
179.58,401.4,3119980544,20005267,4
180.6,399.4,3119980544,20005267,4
181.63,399.6,3119980544,20005267,4
182.65,401.3,3119980544,20005267,4
183.67,399.4,3119980544,20005267,4
184.69,400.4,3119980544,20005267,4
185.71,399.4,3119980544,20005267,4
186.73,399.3,3119980544,20005267,4
187.75,401.6,3119980544,20005267,4
188.78,399.5,3119980544,20005267,4
189.8,399.2,3119980544,20005267,4
190.82,400.7,3119980544,20005267,4
191.84,399.3,3119980544,20005267,4
192.86,399.4,3119980544,20005267,4
193.88,401.6,3119980544,20005267,4
194.9,399.1,3119980544,20005267,4
195.93,399.6,3119980544,20005267,4
196.95,401.6,3119980544,20005267,4
197.97,399.2,3119980544,20005267,4
198.99,399.6,3119980544,20005267,4
200.01,400.8,3119980544,20005267,4
201.03,399.2,3119980544,20005267,4
202.05,399.5,3119980544,20005267,4
203.08,401.6,3119980544,20005267,4
204.1,399.1,3119980544,20005267,4
205.12,399.6,3119980544,20005267,4
206.14,400.4,3119980544,20005267,4
207.16,399.2,3119980544,20005267,4
208.18,401.4,3119980544,20005267,4
209.2,399.4,3119980544,20005267,4
210.23,399.6,3119980544,20005267,4
211.25,401.1,3119980544,20005267,4
212.27,399.6,3119980544,20005267,4
213.29,400.4,3119980544,20005267,4
214.31,399.3,3119980544,20005267,4
215.33,399.7,3119980544,20005267,4
216.35,400.1,3119980544,20005267,4
217.38,399.6,3119980544,20005267,4
218.4,399.8,3119980544,20005267,4
219.42,401.2,3119980544,20005267,4
220.44,399.5,3119980544,20005267,4
221.46,399.6,3119980544,20005267,4
222.48,370.8,3119980544,20005267,4
223.5,299.6,3119980544,20005267,4
224.53,298.7,3119980544,20005267,4
225.55,301.3,3119980544,20005267,4
226.57,299.8,3119980544,20005267,4
227.59,299.6,3119980544,20005267,4
228.61,300.4,3119980544,20005267,4
229.63,299.6,3119980544,20005267,4
230.65,299.6,3119980544,20005267,4
231.68,300.7,3119980544,20005267,4
232.7,299.4,3119980544,20005267,4
233.72,299.8,3119980544,20005267,4
234.74,300.6,3119980544,20005267,4
235.76,299.5,3119980544,20005267,4
236.78,299.7,3119980544,20005267,4
237.8,300.4,3119980544,20005267,4
238.83,299.6,3119980544,20005267,4
239.85,299.8,3119980544,20005267,4
240.87,301.3,3119980544,20005267,4
241.89,299.6,3119980544,20005267,4
242.91,300.6,3119980544,20005267,4
243.93,299.3,3119980544,20005267,4
244.95,300.5,3119980544,20005267,4
245.98,299.7,3119980544,20005267,4
247.0,299.2,3119980544,20005267,4
248.02,300.6,3119980544,20005267,4
249.04,299.6,3119980544,20005267,4
250.06,300.3,3119980544,20005267,4
251.08,299.6,3119980544,20005267,4
252.11,299.7,3119980544,20005267,4
253.13,301.5,3119980544,20005267,4
254.15,299.3,3119980544,20005267,4
255.17,300.7,3119980544,20005267,4
256.19,299.5,3119980544,20005267,4
257.21,299.4,3119980544,20005267,4
258.24,300.8,3119980544,20005267,4
259.26,299.4,3119980544,20005267,4
260.28,300.6,3119980544,20005267,4
261.3,300.7,3119980544,20005267,4
262.32,300.0,3119980544,20005267,4
263.34,299.6,3119980544,20005267,4
264.36,299.8,3119980544,20005267,4
265.39,301.4,3119980544,20005267,4
266.41,299.7,3119980544,20005267,4
267.43,299.9,3119980544,20005267,4
268.45,300.2,3119980544,20005267,4
269.47,299.6,3119980544,20005267,4
270.49,299.7,3119980544,20005267,4
271.51,300.3,3119980544,20005267,4
272.54,299.6,3119980544,20005267,4
273.56,299.6,3119980544,20005267,4
274.58,300.5,3119980544,20005267,4
275.6,299.4,3119980544,20005267,4
276.62,300.6,3119980544,20005267,4
277.64,299.7,3119980544,20005267,4
278.66,299.4,3119980544,20005267,4
279.69,301.6,3119980544,20005267,4
280.71,299.5,3119980544,20005267,4
281.73,300.4,3119980544,20005267,4
282.75,299.8,3119980544,20005267,4
283.77,299.6,3119980544,20005267,4
284.79,300.3,3119980544,20005267,4
285.82,299.8,3119980544,20005267,4
286.84,299.3,3119980544,20005267,4
287.86,300.5,3119980544,20005267,4
288.88,299.7,3119980544,20005267,4
289.9,300.3,3119980544,20005267,4
290.92,299.7,3119980544,20005267,4
291.95,299.8,3119980544,20005267,4
292.97,301.1,3119980544,20005267,4
293.99,299.5,3119980544,20005267,4
295.01,300.5,3119980544,20005267,4
296.03,299.4,3119980544,20005267,4
297.05,300.2,3119980544,20005267,4
298.08,299.7,3119980544,20005267,4
299.1,299.6,3119980544,20005267,4
300.12,300.3,3119980544,20005267,4
301.14,299.7,3119980544,20005267,4
302.16,300.6,3119980544,20005267,4
303.18,299.5,3119980544,20005267,4
304.21,299.7,3119980544,20005267,4
305.23,300.7,3119980544,20005267,4
306.25,299.3,3119980544,20005267,4
307.27,299.8,3119980544,20005267,4
308.29,301.6,3119980544,20005267,4
309.31,299.4,3119980544,20005267,4
310.33,299.8,3119980544,20005267,4
311.36,300.3,3119980544,20005267,4
312.38,299.6,3119980544,20005267,4
313.4,299.8,3119980544,20005267,4
314.42,300.3,3119980544,20005267,4
315.44,299.6,3119980544,20005267,4
316.46,300.5,3119980544,20005267,4
317.48,299.5,3119980544,20005267,4
318.51,300.5,3119980544,20005267,4
319.53,299.6,3119980544,20005267,4
320.55,299.7,3119980544,20005267,4
321.57,301.2,3119980544,20005267,4
322.59,299.8,3119980544,20005267,4
323.61,299.7,3119980544,20005267,4
324.63,300.2,3119980544,20005267,4
325.66,299.8,3119980544,20005267,4
326.68,299.6,3119980544,20005267,4
327.7,300.2,3119980544,20005267,4
328.72,299.7,3119980544,20005267,4
329.74,299.8,3119980544,20005267,4
330.76,300.2,3119980544,20005267,4
331.79,299.7,3119980544,20005267,4
332.81,300.5,3119980544,20005267,4
333.83,299.4,3119980544,20005267,4
334.85,299.8,3119980544,20005267,4
335.87,301.4,3119980544,20005267,4
336.89,299.5,3119980544,20005267,4
337.91,299.7,3119980544,20005267,4
338.94,300.5,3119980544,20005267,4
339.96,299.8,3119980544,20005267,4
340.98,299.5,3119980544,20005267,4
342.0,300.6,3119980544,20005267,4
343.02,299.6,3119980544,20005267,4
344.04,299.7,3119980544,20005267,4
345.06,300.5,3119980544,20005267,4
346.08,299.7,3119980544,20005267,4
347.11,299.8,3119980544,20005267,4
348.13,300.4,3119980544,20005267,4
349.15,299.6,3119980544,20005267,4
350.17,299.7,3119980544,20005267,4
351.19,301.6,3119980544,20005267,4
352.21,299.6,3119980544,20005267,4
353.23,299.6,3119980544,20005267,4
354.25,299.8,3119980544,20005267,4
355.28,300.6,3119980544,20005267,4
356.3,299.7,3119980544,20005267,4
357.32,299.5,3119980544,20005267,4
358.34,300.4,3119980544,20005267,4
359.36,299.8,3119980544,20005267,4
360.38,300.4,3119980544,20005267,4
361.4,299.6,3119980544,20005267,4
362.43,299.7,3119980544,20005267,4
363.45,300.4,3119980544,20005267,4
364.47,299.8,3119980544,20005267,4
365.49,299.7,3119980544,20005267,4
366.51,301.3,3119980544,20005267,4
367.53,299.8,3119980544,20005267,4
368.55,299.7,3119980544,20005267,4
369.57,300.4,3119980544,20005267,4
370.6,299.7,3119980544,20005267,4
371.62,299.8,3119980544,20005267,4
372.64,300.2,3119980544,20005267,4
373.66,299.9,3119980544,20005267,4
374.68,299.7,3119980544,20005267,4
375.7,300.3,3119980544,20005267,4
376.72,299.9,3119980544,20005267,4
377.74,299.5,3119980544,20005267,4
378.77,299.7,3119980544,20005267,4
379.79,300.6,3119980544,20005267,4
380.81,299.5,3119980544,20005267,4
381.83,299.8,3119980544,20005267,4
382.85,301.4,3119980544,20005267,4
383.87,299.7,3119980544,20005267,4
384.89,299.6,3119980544,20005267,4
385.92,300.6,3119980544,20005267,4
386.94,299.8,3119980544,20005267,4
387.96,300.3,3119980544,20005267,4
388.98,299.8,3119980544,20005267,4
390.0,299.8,3119980544,20005267,4
391.02,299.5,3119980544,20005267,4
392.04,299.8,3119980544,20005267,4
393.06,300.7,3119980544,20005267,4
394.08,299.3,3119980544,20005267,4
395.11,299.8,3119980544,20005267,4
396.13,300.8,3119980544,20005267,4
397.15,299.2,3119980544,20005267,4
398.17,299.8,3119980544,20005267,4
399.19,300.8,3119980544,20005267,4
400.21,299.3,3119980544,20005267,4
401.23,301.5,3119980544,20005267,4
402.26,299.7,3119980544,20005267,4
403.28,299.7,3119980544,20005267,4
404.3,300.3,3119980544,20005267,4
405.32,299.9,3119980544,20005267,4
406.34,299.8,3119980544,20005267,4
407.36,299.5,3119980544,20005267,4
408.38,300.7,3119980544,20005267,4
409.4,299.5,3119980544,20005267,4
410.43,300.4,3119980544,20005267,4
411.45,299.8,3119980544,20005267,4
412.47,299.6,3119980544,20005267,4
413.49,299.7,3119980544,20005267,4
414.51,300.8,3119980544,20005267,4
415.53,299.4,3119980544,20005267,4
416.55,299.7,3119980544,20005267,4
417.58,301.8,3119980544,20005267,4
418.6,299.4,3119980544,20005267,4
419.62,299.7,3119980544,20005267,4
420.64,299.8,3119980544,20005267,4
421.66,300.1,3119980544,20005267,4
422.68,300.6,3119980544,20005267,4
423.7,299.8,3119980544,20005267,4
424.72,299.4,3119980544,20005267,4
425.75,300.5,3119980544,20005267,4
426.77,299.8,3119980544,20005267,4
427.79,299.7,3119980544,20005267,4
428.81,301.4,3119980544,20005267,4
429.83,299.9,3119980544,20005267,4
430.85,299.7,3119980544,20005267,4
431.87,300.1,3119980544,20005267,4
432.9,299.8,3119980544,20005267,4
433.92,299.6,3119980544,20005267,4
434.94,300.4,3119980544,20005267,4
435.96,300.0,3119980544,20005267,4
436.98,299.7,3119980544,20005267,4
438.0,299.5,3119980544,20005267,4
439.02,299.8,3119980544,20005267,4
440.04,300.3,3119980544,20005267,4
441.07,299.7,3119980544,20005267,4
442.09,299.9,3119980544,20005267,4
443.11,300.3,3119980544,20005267,4
444.13,299.8,3119980544,20005267,4
445.15,299.6,3119980544,20005267,4
446.17,301.5,3119980544,20005267,4
447.19,299.5,3119980544,20005267,4
448.21,299.7,3119980544,20005267,4
449.24,300.6,3119980544,20005267,4
450.26,299.5,3119980544,20005267,4
451.28,299.9,3119980544,20005267,4
452.3,300.7,3119980544,20005267,4
453.32,299.1,3119980544,20005267,4
454.34,300.6,3119980544,20005267,4
455.36,299.8,3119980544,20005267,4
456.39,299.3,3119980544,20005267,4
457.41,300.8,3119980544,20005267,4
458.43,299.8,3119980544,20005267,4
459.45,299.3,3119980544,20005267,4
460.47,300.8,3119980544,20005267,4
461.49,299.7,3119980544,20005267,4
462.51,299.5,3119980544,20005267,4
463.53,299.8,3119980544,20005267,4
464.56,301.4,3119980544,20005267,4
465.58,299.7,3119980544,20005267,4
466.6,300.6,3119980544,20005267,4
467.62,299.5,3119980544,20005267,4
468.64,299.7,3119980544,20005267,4
469.66,300.4,3119980544,20005267,4
470.68,299.7,3119980544,20005267,4
471.71,299.5,3119980544,20005267,4
472.73,300.5,3119980544,20005267,4
473.75,299.8,3119980544,20005267,4
474.77,299.4,3119980544,20005267,4
475.79,300.7,3119980544,20005267,4
476.81,299.7,3119980544,20005267,4
477.83,299.4,3119980544,20005267,4
478.85,301.7,3119980544,20005267,4
479.88,299.8,3119980544,20005267,4
480.9,299.2,3119980544,20005267,4
481.92,300.7,3119980544,20005267,4
482.94,299.8,3119980544,20005267,4
483.96,299.4,3119980544,20005267,4
484.98,300.5,3119980544,20005267,4
486.0,299.6,3119980544,20005267,4
487.03,300.4,3119980544,20005267,4
488.05,299.4,3119980544,20005267,4
489.07,299.6,3119980544,20005267,4
490.09,300.7,3119980544,20005267,4
491.11,299.5,3119980544,20005267,4
492.13,299.8,3119980544,20005267,4
493.15,301.5,3119980544,20005267,4
494.18,299.5,3119980544,20005267,4
495.2,299.8,3119980544,20005267,4
496.22,300.3,3119980544,20005267,4
497.24,299.7,3119980544,20005267,4
498.26,299.8,3119980544,20005267,4
499.28,300.5,3119980544,20005267,4
500.3,299.6,3119980544,20005267,4
501.33,299.8,3119980544,20005267,4
502.35,300.4,3119980544,20005267,4
503.37,299.7,3119980544,20005267,4
504.39,299.8,3119980544,20005267,4
505.41,300.4,3119980544,20005267,4
506.43,299.6,3119980544,20005267,4
507.45,299.6,3119980544,20005267,4
508.47,300.3,3119980544,20005267,4
509.5,299.9,3119980544,20005267,4
510.52,299.7,3119980544,20005267,4
511.54,300.4,3119980544,20005267,4
512.56,299.4,3119980544,20005267,4
513.58,301.5,3119980544,20005267,4
514.6,299.7,3119980544,20005267,4
515.62,299.5,3119980544,20005267,4
516.65,300.5,3119980544,20005267,4
517.67,299.7,3119980544,20005267,4
518.69,299.5,3119980544,20005267,4
519.71,300.4,3119980544,20005267,4
520.73,299.5,3119980544,20005267,4
521.75,299.9,3119980544,20005267,4
522.77,300.4,3119980544,20005267,4
523.8,299.6,3119980544,20005267,4
